,iso2,year,cases,sex,age
29078,KE,1999,348.0,f,55-64
29079,KE,2000,347.0,f,55-64
29080,KE,2001,394.0,f,55-64
29081,KE,2002,445.0,f,55-64
29082,KE,2003,551.0,f,55-64
29083,KE,2004,558.0,f,55-64
29084,KE,2005,593.0,f,55-64
29085,KE,2006,604.0,f,55-64
29086,KE,2007,542.0,f,55-64
29087,KE,2008,481.0,f,55-64
29088,KG,1995,15.0,f,55-64
29089,KG,1996,26.0,f,55-64
29090,KG,1997,29.0,f,55-64
29091,KG,1998,22.0,f,55-64
29092,KG,1999,31.0,f,55-64
29093,KG,2000,30.0,f,55-64
29094,KG,2001,30.0,f,55-64
29095,KG,2002,39.0,f,55-64
29096,KG,2003,29.0,f,55-64
29097,KG,2004,34.0,f,55-64
29098,KG,2005,33.0,f,55-64
29099,KG,2006,32.0,f,55-64
29100,KG,2007,47.0,f,55-64
29101,KG,2008,41.0,f,55-64
29102,KH,1995,1180.0,f,55-64
29103,KH,1996,1201.0,f,55-64
29104,KH,1998,1359.0,f,55-64
29105,KH,1999,1448.0,f,55-64
29106,KH,2000,1459.0,f,55-64
29107,KH,2001,1428.0,f,55-64
29108,KH,2002,1650.0,f,55-64
29109,KH,2003,1857.0,f,55-64
29110,KH,2004,1836.0,f,55-64
29111,KH,2005,2058.0,f,55-64
29112,KH,2006,1915.0,f,55-64
29113,KH,2007,1839.0,f,55-64
29114,KH,2008,1943.0,f,55-64
29115,KI,1996,1.0,f,55-64
29116,KI,1997,2.0,f,55-64
29117,KI,1998,1.0,f,55-64
29118,KI,1999,3.0,f,55-64
29119,KI,2000,1.0,f,55-64
29120,KI,2001,4.0,f,55-64
29121,KI,2003,3.0,f,55-64
29122,KI,2004,6.0,f,55-64
29123,KI,2005,3.0,f,55-64
29124,KI,2006,8.0,f,55-64
29125,KI,2007,4.0,f,55-64
29126,KI,2008,3.0,f,55-64
29127,KM,1995,5.0,f,55-64
29128,KM,1996,10.0,f,55-64
29129,KM,1998,4.0,f,55-64
29130,KM,2000,2.0,f,55-64
29131,KM,2001,2.0,f,55-64
29132,KM,2002,2.0,f,55-64
29133,KM,2003,1.0,f,55-64
29134,KM,2005,3.0,f,55-64
29135,KM,2006,4.0,f,55-64
29136,KM,2008,2.0,f,55-64
29137,KN,2008,0.0,f,55-64
29138,KP,1997,175.0,f,55-64
29139,KP,1998,20.0,f,55-64
29140,KP,1999,68.0,f,55-64
29141,KP,2000,591.0,f,55-64
29142,KP,2001,553.0,f,55-64
29143,KP,2002,892.0,f,55-64
29144,KP,2003,769.0,f,55-64
29145,KP,2004,724.0,f,55-64
29146,KP,2005,764.0,f,55-64
29147,KP,2006,791.0,f,55-64
29148,KP,2007,1056.0,f,55-64
29149,KP,2008,1177.0,f,55-64
29150,KR,1995,408.0,f,55-64
29151,KR,1996,340.0,f,55-64
29152,KR,1997,359.0,f,55-64
29153,KR,1998,393.0,f,55-64
29154,KR,1999,306.0,f,55-64
29155,KR,2000,295.0,f,55-64
29156,KR,2001,390.0,f,55-64
29157,KR,2002,377.0,f,55-64
29158,KR,2003,381.0,f,55-64
29159,KR,2004,360.0,f,55-64
29160,KR,2005,373.0,f,55-64
29161,KR,2006,371.0,f,55-64
29162,KR,2007,347.0,f,55-64
29163,KR,2008,360.0,f,55-64
29164,KW,1995,4.0,f,55-64
29165,KW,1996,3.0,f,55-64
29166,KW,1997,1.0,f,55-64
29167,KW,1998,5.0,f,55-64
29168,KW,1999,4.0,f,55-64
29169,KW,2000,3.0,f,55-64
29170,KW,2001,5.0,f,55-64
29171,KW,2002,3.0,f,55-64
29172,KW,2003,3.0,f,55-64
29173,KW,2004,5.0,f,55-64
29174,KW,2005,1.0,f,55-64
29175,KW,2006,6.0,f,55-64
29176,KW,2007,7.0,f,55-64
29177,KW,2008,5.0,f,55-64
29178,KY,1998,0.0,f,55-64
29179,KY,1999,0.0,f,55-64
29180,KY,2003,0.0,f,55-64
29181,KY,2004,0.0,f,55-64
29182,KY,2006,0.0,f,55-64
29183,KY,2007,0.0,f,55-64
29184,KZ,1997,142.0,f,55-64
29185,KZ,1998,174.0,f,55-64
29186,KZ,1999,171.0,f,55-64
29187,KZ,2000,202.0,f,55-64
29188,KZ,2001,194.0,f,55-64
29189,KZ,2002,194.0,f,55-64
29190,KZ,2004,178.0,f,55-64
29191,KZ,2005,121.0,f,55-64
29192,KZ,2006,116.0,f,55-64
29193,KZ,2007,124.0,f,55-64
29194,KZ,2008,137.0,f,55-64
29195,LA,1995,52.0,f,55-64
29196,LA,1996,59.0,f,55-64
29197,LA,1997,88.0,f,55-64
29198,LA,1998,90.0,f,55-64
29199,LA,1999,98.0,f,55-64
29200,LA,2000,91.0,f,55-64
29201,LA,2001,104.0,f,55-64
29202,LA,2002,117.0,f,55-64
29203,LA,2003,114.0,f,55-64
29204,LA,2004,164.0,f,55-64
29205,LA,2005,192.0,f,55-64
29206,LA,2006,222.0,f,55-64
29207,LA,2007,206.0,f,55-64
29208,LA,2008,220.0,f,55-64
29209,LB,1995,5.0,f,55-64
29210,LB,1996,6.0,f,55-64
29211,LB,1997,8.0,f,55-64
29212,LB,1998,8.0,f,55-64
29213,LB,1999,9.0,f,55-64
29214,LB,2000,4.0,f,55-64
29215,LB,2001,4.0,f,55-64
29216,LB,2002,3.0,f,55-64
29217,LB,2003,2.0,f,55-64
29218,LB,2004,1.0,f,55-64
29219,LB,2005,3.0,f,55-64
29220,LB,2006,2.0,f,55-64
29221,LB,2007,3.0,f,55-64
29222,LB,2008,3.0,f,55-64
29223,LC,1997,0.0,f,55-64
29224,LC,1998,1.0,f,55-64
29225,LC,2000,1.0,f,55-64
29226,LC,2003,2.0,f,55-64
29227,LC,2004,0.0,f,55-64
29228,LC,2005,0.0,f,55-64
29229,LC,2008,1.0,f,55-64
29230,LK,1995,81.0,f,55-64
29231,LK,1996,111.0,f,55-64
29232,LK,1997,89.0,f,55-64
29233,LK,1998,119.0,f,55-64
29234,LK,1999,126.0,f,55-64
29235,LK,2000,144.0,f,55-64
29236,LK,2001,156.0,f,55-64
29237,LK,2002,151.0,f,55-64
29238,LK,2003,132.0,f,55-64
29239,LK,2004,122.0,f,55-64
29240,LK,2005,154.0,f,55-64
29241,LK,2006,157.0,f,55-64
29242,LK,2007,176.0,f,55-64
29243,LK,2008,172.0,f,55-64
29244,LR,1996,12.0,f,55-64
29245,LR,1998,17.0,f,55-64
29246,LR,2000,16.0,f,55-64
29247,LR,2001,17.0,f,55-64
29248,LR,2002,41.0,f,55-64
29249,LR,2003,30.0,f,55-64
29250,LR,2004,41.0,f,55-64
29251,LR,2005,52.0,f,55-64
29252,LR,2006,85.0,f,55-64
29253,LR,2008,170.0,f,55-64
29254,LS,1995,17.0,f,55-64
29255,LS,1996,29.0,f,55-64
29256,LS,1997,40.0,f,55-64
29257,LS,1998,30.0,f,55-64
29258,LS,2000,36.0,f,55-64
29259,LS,2002,41.0,f,55-64
29260,LS,2003,59.0,f,55-64
29261,LS,2004,68.0,f,55-64
29262,LS,2005,297.0,f,55-64
29263,LS,2006,90.0,f,55-64
29264,LS,2007,13.0,f,55-64
29265,LS,2008,76.0,f,55-64
29266,LT,1995,16.0,f,55-64
29267,LT,1996,29.0,f,55-64
29268,LT,1997,25.0,f,55-64
29269,LT,1998,21.0,f,55-64
29270,LT,1999,20.0,f,55-64
29271,LT,2000,22.0,f,55-64
29272,LT,2001,28.0,f,55-64
29273,LT,2002,18.0,f,55-64
29274,LT,2003,20.0,f,55-64
29275,LT,2004,24.0,f,55-64
29276,LT,2005,23.0,f,55-64
29277,LT,2006,38.0,f,55-64
29278,LT,2007,22.0,f,55-64
29279,LT,2008,18.0,f,55-64
29280,LU,1996,0.0,f,55-64
29281,LU,1997,1.0,f,55-64
29282,LU,1998,0.0,f,55-64
29283,LU,2001,1.0,f,55-64
29284,LU,2002,1.0,f,55-64
29285,LU,2003,0.0,f,55-64
29286,LU,2004,0.0,f,55-64
29287,LU,2005,1.0,f,55-64
29288,LU,2006,1.0,f,55-64
29289,LU,2007,0.0,f,55-64
29290,LU,2008,0.0,f,55-64
29291,LV,1995,27.0,f,55-64
29292,LV,1996,10.0,f,55-64
29293,LV,1997,16.0,f,55-64
29294,LV,1998,15.0,f,55-64
29295,LV,1999,11.0,f,55-64
29296,LV,2000,7.0,f,55-64
29297,LV,2001,18.0,f,55-64
29298,LV,2002,11.0,f,55-64
29299,LV,2003,17.0,f,55-64
29300,LV,2004,12.0,f,55-64
29301,LV,2005,18.0,f,55-64
29302,LV,2006,9.0,f,55-64
29303,LV,2008,9.0,f,55-64
29304,LY,1995,13.0,f,55-64
29305,LY,1996,9.0,f,55-64
29306,LY,1999,14.0,f,55-64
29307,LY,2000,16.0,f,55-64
29308,LY,2003,21.0,f,55-64
29309,LY,2004,13.0,f,55-64
29310,LY,2005,21.0,f,55-64
29311,LY,2006,12.0,f,55-64
29312,LY,2007,7.0,f,55-64
29313,LY,2008,9.0,f,55-64
29314,MA,1995,317.0,f,55-64
29315,MA,1996,400.0,f,55-64
29316,MA,1997,424.0,f,55-64
29317,MA,1998,402.0,f,55-64
29318,MA,1999,351.0,f,55-64
29319,MA,2000,406.0,f,55-64
29320,MA,2001,399.0,f,55-64
29321,MA,2002,357.0,f,55-64
29322,MA,2003,366.0,f,55-64
29323,MA,2004,331.0,f,55-64
29324,MA,2005,343.0,f,55-64
29325,MA,2006,335.0,f,55-64
29326,MA,2007,306.0,f,55-64
29327,MA,2008,290.0,f,55-64
29328,MC,1999,0.0,f,55-64
29329,MD,1995,10.0,f,55-64
29330,MD,1996,3.0,f,55-64
29331,MD,1997,6.0,f,55-64
29332,MD,1998,5.0,f,55-64
29333,MD,1999,7.0,f,55-64
29334,MD,2000,14.0,f,55-64
29335,MD,2001,14.0,f,55-64
29336,MD,2002,23.0,f,55-64
29337,MD,2003,16.0,f,55-64
29338,MD,2004,28.0,f,55-64
29339,MD,2005,23.0,f,55-64
29340,MD,2006,25.0,f,55-64
29341,MD,2007,25.0,f,55-64
29342,MD,2008,22.0,f,55-64
29343,ME,2005,0.0,f,55-64
29344,ME,2007,3.0,f,55-64
29345,ME,2008,4.0,f,55-64
29346,MG,1995,230.0,f,55-64
29347,MG,1996,197.0,f,55-64
29348,MG,1998,253.0,f,55-64
29349,MG,2001,289.0,f,55-64
29350,MG,2002,234.0,f,55-64
29351,MG,2003,326.0,f,55-64
29352,MG,2004,220.0,f,55-64
29353,MG,2005,248.0,f,55-64
29354,MG,2006,353.0,f,55-64
29355,MG,2007,378.0,f,55-64
29356,MG,2008,383.0,f,55-64
29357,MH,1996,3.0,f,55-64
29358,MH,1998,1.0,f,55-64
29359,MH,1999,2.0,f,55-64
29360,MH,2000,2.0,f,55-64
29361,MH,2001,2.0,f,55-64
29362,MH,2002,1.0,f,55-64
29363,MH,2003,1.0,f,55-64
29364,MH,2005,4.0,f,55-64
29365,MH,2007,3.0,f,55-64
29366,MH,2008,1.0,f,55-64
29367,MK,1995,17.0,f,55-64
29368,MK,1996,19.0,f,55-64
29369,MK,1997,7.0,f,55-64
29370,MK,1998,6.0,f,55-64
29371,MK,1999,10.0,f,55-64
29372,MK,2000,5.0,f,55-64
29373,MK,2001,3.0,f,55-64
29374,MK,2002,6.0,f,55-64
29375,MK,2003,1.0,f,55-64
29376,MK,2004,3.0,f,55-64
29377,MK,2005,5.0,f,55-64
29378,MK,2006,7.0,f,55-64
29379,MK,2007,4.0,f,55-64
29380,MK,2008,7.0,f,55-64
29381,ML,1995,61.0,f,55-64
29382,ML,1996,51.0,f,55-64
29383,ML,1997,60.0,f,55-64
29384,ML,1998,79.0,f,55-64
29385,ML,1999,96.0,f,55-64
29386,ML,2000,75.0,f,55-64
29387,ML,2002,71.0,f,55-64
29388,ML,2003,73.0,f,55-64
29389,ML,2004,105.0,f,55-64
29390,ML,2005,101.0,f,55-64
29391,ML,2006,116.0,f,55-64
29392,ML,2007,113.0,f,55-64
29393,ML,2008,172.0,f,55-64
29394,MM,1995,343.0,f,55-64
29395,MM,1996,408.0,f,55-64
29396,MM,1997,308.0,f,55-64
29397,MM,1998,382.0,f,55-64
29398,MM,1999,420.0,f,55-64
29399,MM,2000,592.0,f,55-64
29400,MM,2001,650.0,f,55-64
29401,MM,2002,845.0,f,55-64
29402,MM,2003,943.0,f,55-64
29403,MM,2004,1122.0,f,55-64
29404,MM,2005,1218.0,f,55-64
29405,MM,2006,1448.0,f,55-64
29406,MM,2007,1601.0,f,55-64
29407,MM,2008,1644.0,f,55-64
29408,MN,1994,2.0,f,55-64
29409,MN,1995,9.0,f,55-64
29410,MN,1996,19.0,f,55-64
29411,MN,1997,13.0,f,55-64
29412,MN,1998,21.0,f,55-64
29413,MN,1999,18.0,f,55-64
29414,MN,2000,26.0,f,55-64
29415,MN,2001,28.0,f,55-64
29416,MN,2002,22.0,f,55-64
29417,MN,2003,32.0,f,55-64
29418,MN,2004,24.0,f,55-64
29419,MN,2005,32.0,f,55-64
29420,MN,2006,24.0,f,55-64
29421,MN,2007,36.0,f,55-64
29422,MN,2008,32.0,f,55-64
29423,MO,1995,5.0,f,55-64
29424,MO,1996,3.0,f,55-64
29425,MO,1997,6.0,f,55-64
29426,MO,1998,3.0,f,55-64
29427,MO,2000,3.0,f,55-64
29428,MO,2001,1.0,f,55-64
29429,MO,2002,1.0,f,55-64
29430,MO,2003,4.0,f,55-64
29431,MO,2004,2.0,f,55-64
29432,MO,2005,1.0,f,55-64
29433,MO,2006,3.0,f,55-64
29434,MO,2007,3.0,f,55-64
29435,MO,2008,6.0,f,55-64
29436,MP,1995,1.0,f,55-64
29437,MP,1996,1.0,f,55-64
29438,MP,1998,0.0,f,55-64
29439,MP,2000,1.0,f,55-64
29440,MP,2001,0.0,f,55-64
29441,MP,2002,0.0,f,55-64
29442,MP,2003,0.0,f,55-64
29443,MP,2004,0.0,f,55-64
29444,MP,2005,1.0,f,55-64
29445,MP,2006,0.0,f,55-64
29446,MP,2007,1.0,f,55-64
29447,MP,2008,1.0,f,55-64
29448,MR,1997,384.0,f,55-64
29449,MR,1999,43.0,f,55-64
29450,MR,2004,44.0,f,55-64
29451,MR,2006,29.0,f,55-64
29452,MR,2007,38.0,f,55-64
29453,MR,2008,51.0,f,55-64
29454,MS,2003,0.0,f,55-64
29455,MS,2004,0.0,f,55-64
29456,MT,1995,1.0,f,55-64
29457,MT,1996,0.0,f,55-64
29458,MT,1997,0.0,f,55-64
29459,MT,1998,0.0,f,55-64
29460,MT,2002,0.0,f,55-64
29461,MT,2003,0.0,f,55-64
29462,MT,2004,0.0,f,55-64
29463,MT,2005,0.0,f,55-64
29464,MT,2006,0.0,f,55-64
29465,MT,2007,0.0,f,55-64
29466,MT,2008,0.0,f,55-64
29467,MU,1995,4.0,f,55-64
29468,MU,1998,3.0,f,55-64
29469,MU,1999,2.0,f,55-64
29470,MU,2000,7.0,f,55-64
29471,MU,2002,2.0,f,55-64
29472,MU,2003,3.0,f,55-64
29473,MU,2004,4.0,f,55-64
29474,MU,2006,1.0,f,55-64
29475,MU,2007,4.0,f,55-64
29476,MU,2008,2.0,f,55-64
29477,MV,1995,6.0,f,55-64
29478,MV,1996,5.0,f,55-64
29479,MV,1997,3.0,f,55-64
29480,MV,1998,4.0,f,55-64
29481,MV,1999,6.0,f,55-64
29482,MV,2000,5.0,f,55-64
29483,MV,2001,1.0,f,55-64
29484,MV,2002,1.0,f,55-64
29485,MV,2003,1.0,f,55-64
29486,MV,2004,2.0,f,55-64
29487,MV,2005,2.0,f,55-64
29488,MV,2006,2.0,f,55-64
29489,MV,2007,0.0,f,55-64
29490,MV,2008,3.0,f,55-64
29491,MW,1995,108.0,f,55-64
29492,MW,1996,133.0,f,55-64
29493,MW,1997,123.0,f,55-64
29494,MW,1998,148.0,f,55-64
29495,MW,1999,154.0,f,55-64
29496,MW,2000,148.0,f,55-64
29497,MW,2001,139.0,f,55-64
29498,MW,2003,155.0,f,55-64
29499,MW,2004,191.0,f,55-64
29500,MW,2005,180.0,f,55-64
29501,MW,2006,183.0,f,55-64
29502,MW,2007,146.0,f,55-64
29503,MW,2008,172.0,f,55-64
29504,MX,1996,472.0,f,55-64
29505,MX,1998,583.0,f,55-64
29506,MX,1999,592.0,f,55-64
29507,MX,2000,595.0,f,55-64
29508,MX,2001,787.0,f,55-64
29509,MX,2002,621.0,f,55-64
29510,MX,2003,743.0,f,55-64
29511,MX,2004,626.0,f,55-64
29512,MX,2005,637.0,f,55-64
29513,MX,2006,722.0,f,55-64
29514,MX,2007,642.0,f,55-64
29515,MX,2008,699.0,f,55-64
29516,MY,1995,149.0,f,55-64
29517,MY,1996,242.0,f,55-64
29518,MY,1997,141.0,f,55-64
29519,MY,1998,157.0,f,55-64
29520,MY,1999,286.0,f,55-64
29521,MY,2000,356.0,f,55-64
29522,MY,2001,353.0,f,55-64
29523,MY,2002,319.0,f,55-64
29524,MY,2003,584.0,f,55-64
29525,MY,2004,605.0,f,55-64
29526,MY,2005,586.0,f,55-64
29527,MY,2006,257.0,f,55-64
29528,MY,2007,585.0,f,55-64
29529,MY,2008,648.0,f,55-64
29530,MZ,1995,234.0,f,55-64
29531,MZ,1996,239.0,f,55-64
29532,MZ,1997,265.0,f,55-64
29533,NC,1995,0.0,f,55-64
29534,NC,1996,1.0,f,55-64
29535,NC,1999,2.0,f,55-64
29536,NC,2000,2.0,f,55-64
29537,NC,2001,0.0,f,55-64
29538,NC,2002,0.0,f,55-64
29539,NC,2003,0.0,f,55-64
29540,NC,2004,1.0,f,55-64
29541,NC,2005,0.0,f,55-64
29542,NC,2007,0.0,f,55-64
29543,NC,2008,0.0,f,55-64
29544,NE,1997,14.0,f,55-64
29545,NE,1998,46.0,f,55-64
29546,NE,2000,63.0,f,55-64
29547,NE,2003,83.0,f,55-64
29548,NE,2005,131.0,f,55-64
29549,NE,2006,149.0,f,55-64
29550,NE,2007,157.0,f,55-64
29551,NE,2008,146.0,f,55-64
29552,NG,1995,654.0,f,55-64
29553,NG,1996,458.0,f,55-64
29554,NG,1997,261.0,f,55-64
29555,NG,1998,298.0,f,55-64
29556,NG,2000,344.0,f,55-64
29557,NG,2001,387.0,f,55-64
29558,NG,2002,420.0,f,55-64
29559,NG,2003,536.0,f,55-64
29560,NG,2004,981.0,f,55-64
29561,NG,2005,745.0,f,55-64
29562,NG,2006,1049.0,f,55-64
29563,NG,2007,1194.0,f,55-64
29564,NG,2008,1099.0,f,55-64
29565,NI,1995,64.0,f,55-64
29566,NI,1996,63.0,f,55-64
29567,NI,1997,61.0,f,55-64
29568,NI,1998,61.0,f,55-64
29569,NI,1999,42.0,f,55-64
29570,NI,2000,46.0,f,55-64
29571,NI,2001,52.0,f,55-64
29572,NI,2002,45.0,f,55-64
29573,NI,2003,54.0,f,55-64
29574,NI,2004,44.0,f,55-64
29575,NI,2005,54.0,f,55-64
29576,NI,2006,38.0,f,55-64
29577,NI,2007,45.0,f,55-64
29578,NI,2008,54.0,f,55-64
29579,NL,1995,8.0,f,55-64
29580,NL,1996,6.0,f,55-64
29581,NL,1997,4.0,f,55-64
29582,NL,1998,6.0,f,55-64
29583,NL,1999,1.0,f,55-64
29584,NL,2000,5.0,f,55-64
29585,NL,2001,5.0,f,55-64
29586,NL,2002,4.0,f,55-64
29587,NL,2003,3.0,f,55-64
29588,NL,2004,4.0,f,55-64
29589,NL,2005,1.0,f,55-64
29590,NL,2006,3.0,f,55-64
29591,NL,2007,5.0,f,55-64
29592,NL,2008,6.0,f,55-64
29593,NO,1995,3.0,f,55-64
29594,NO,1996,0.0,f,55-64
29595,NO,1997,2.0,f,55-64
29596,NO,1998,2.0,f,55-64
29597,NO,1999,0.0,f,55-64
29598,NO,2001,2.0,f,55-64
29599,NO,2002,0.0,f,55-64
29600,NO,2003,0.0,f,55-64
29601,NO,2004,1.0,f,55-64
29602,NO,2005,0.0,f,55-64
29603,NO,2006,1.0,f,55-64
29604,NO,2008,1.0,f,55-64
29605,NP,1996,190.0,f,55-64
29606,NP,1998,219.0,f,55-64
29607,NP,1999,316.0,f,55-64
29608,NP,2000,419.0,f,55-64
29609,NP,2001,375.0,f,55-64
29610,NP,2002,426.0,f,55-64
29611,NP,2003,486.0,f,55-64
29612,NP,2004,540.0,f,55-64
29613,NP,2005,532.0,f,55-64
29614,NP,2006,519.0,f,55-64
29615,NP,2007,578.0,f,55-64
29616,NP,2008,523.0,f,55-64
29617,NR,1999,0.0,f,55-64
29618,NR,2003,0.0,f,55-64
29619,NR,2006,0.0,f,55-64
29620,NR,2007,0.0,f,55-64
29621,NR,2008,0.0,f,55-64
29622,NU,2004,0.0,f,55-64
29623,NU,2005,0.0,f,55-64
29624,NU,2006,0.0,f,55-64
29625,NU,2007,0.0,f,55-64
29626,NZ,1995,2.0,f,55-64
29627,NZ,1996,3.0,f,55-64
29628,NZ,1997,5.0,f,55-64
29629,NZ,1998,4.0,f,55-64
29630,NZ,1999,0.0,f,55-64
29631,NZ,2000,4.0,f,55-64
29632,NZ,2001,3.0,f,55-64
29633,NZ,2002,5.0,f,55-64
29634,NZ,2003,4.0,f,55-64
29635,NZ,2004,1.0,f,55-64
29636,NZ,2005,1.0,f,55-64
29637,NZ,2006,6.0,f,55-64
29638,NZ,2007,6.0,f,55-64
29639,NZ,2008,3.0,f,55-64
29640,OM,1995,6.0,f,55-64
29641,OM,1996,1.0,f,55-64
29642,OM,1997,4.0,f,55-64
29643,OM,1998,3.0,f,55-64
29644,OM,1999,4.0,f,55-64
29645,OM,2000,11.0,f,55-64
29646,OM,2001,5.0,f,55-64
29647,OM,2002,7.0,f,55-64
29648,OM,2003,11.0,f,55-64
29649,OM,2004,0.0,f,55-64
29650,OM,2005,5.0,f,55-64
29651,OM,2006,12.0,f,55-64
29652,OM,2007,7.0,f,55-64
29653,OM,2008,5.0,f,55-64
29654,PA,1995,16.0,f,55-64
29655,PA,1996,35.0,f,55-64
29656,PA,1997,26.0,f,55-64
29657,PA,1998,1.0,f,55-64
29658,PA,1999,43.0,f,55-64
29659,PA,2000,12.0,f,55-64
29660,PA,2001,12.0,f,55-64
29661,PA,2002,18.0,f,55-64
29662,PA,2003,24.0,f,55-64
29663,PA,2004,34.0,f,55-64
29664,PA,2005,30.0,f,55-64
29665,PA,2006,26.0,f,55-64
29666,PA,2007,21.0,f,55-64
29667,PA,2008,29.0,f,55-64
29668,PE,1995,162.0,f,55-64
29669,PE,1996,132.0,f,55-64
29670,PE,1997,590.0,f,55-64
29671,PE,1998,537.0,f,55-64
29672,PE,1999,613.0,f,55-64
29673,PE,2000,499.0,f,55-64
29674,PE,2001,480.0,f,55-64
29675,PE,2002,96.0,f,55-64
29676,PE,2003,106.0,f,55-64
29677,PE,2004,440.0,f,55-64
29678,PE,2005,333.0,f,55-64
29679,PE,2006,557.0,f,55-64
29680,PE,2007,402.0,f,55-64
29681,PE,2008,373.0,f,55-64
29682,PF,1996,2.0,f,55-64
29683,PF,1997,2.0,f,55-64
29684,PF,1998,0.0,f,55-64
29685,PF,1999,3.0,f,55-64
29686,PF,2000,0.0,f,55-64
29687,PF,2001,4.0,f,55-64
29688,PF,2002,2.0,f,55-64
29689,PF,2005,1.0,f,55-64
29690,PF,2006,2.0,f,55-64
29691,PF,2008,1.0,f,55-64
29692,PG,1996,6.0,f,55-64
29693,PG,1997,0.0,f,55-64
29694,PG,1998,3.0,f,55-64
29695,PG,1999,0.0,f,55-64
29696,PG,2000,5.0,f,55-64
29697,PG,2001,5.0,f,55-64
29698,PG,2002,18.0,f,55-64
29699,PG,2003,20.0,f,55-64
29700,PG,2004,18.0,f,55-64
29701,PG,2005,35.0,f,55-64
29702,PG,2006,24.0,f,55-64
29703,PG,2007,15.0,f,55-64
29704,PG,2008,48.0,f,55-64
29705,PH,1995,19.0,f,55-64
29706,PH,1996,5.0,f,55-64
29707,PH,1997,98.0,f,55-64
29708,PH,1998,69.0,f,55-64
29709,PH,2003,2858.0,f,55-64
29710,PH,2004,3210.0,f,55-64
29711,PH,2005,3274.0,f,55-64
29712,PH,2006,3485.0,f,55-64
29713,PH,2007,3313.0,f,55-64
29714,PH,2008,3086.0,f,55-64
29715,PK,1995,143.0,f,55-64
29716,PK,1998,90.0,f,55-64
29717,PK,1999,243.0,f,55-64
29718,PK,2000,103.0,f,55-64
29719,PK,2001,252.0,f,55-64
29720,PK,2002,539.0,f,55-64
29721,PK,2003,845.0,f,55-64
29722,PK,2004,1350.0,f,55-64
29723,PK,2005,2060.0,f,55-64
29724,PK,2006,2802.0,f,55-64
29725,PK,2007,4065.0,f,55-64
29726,PK,2008,4750.0,f,55-64
29727,PL,1995,107.0,f,55-64
29728,PL,1996,159.0,f,55-64
29729,PL,1997,94.0,f,55-64
29730,PL,1998,81.0,f,55-64
29731,PL,1999,81.0,f,55-64
29732,PL,2000,82.0,f,55-64
29733,PL,2001,63.0,f,55-64
29734,PL,2002,70.0,f,55-64
29735,PL,2003,65.0,f,55-64
29736,PL,2004,79.0,f,55-64
29737,PL,2005,63.0,f,55-64
29738,PL,2006,72.0,f,55-64
29739,PL,2007,79.0,f,55-64
29740,PL,2008,77.0,f,55-64
29741,PR,1995,4.0,f,55-64
29742,PR,1996,2.0,f,55-64
29743,PR,1997,14.0,f,55-64
29744,PR,1998,9.0,f,55-64
29745,PR,1999,5.0,f,55-64
29746,PR,2000,1.0,f,55-64
29747,PR,2001,2.0,f,55-64
29748,PR,2002,5.0,f,55-64
29749,PR,2003,3.0,f,55-64
29750,PR,2004,2.0,f,55-64
29751,PR,2005,1.0,f,55-64
29752,PR,2006,2.0,f,55-64
29753,PR,2007,1.0,f,55-64
29754,PR,2008,3.0,f,55-64
29755,PS,1995,0.0,f,55-64
29756,PS,1996,3.0,f,55-64
29757,PS,2003,0.0,f,55-64
29758,PS,2006,1.0,f,55-64
29759,PS,2007,2.0,f,55-64
29760,PS,2008,2.0,f,55-64
29761,PT,1995,42.0,f,55-64
29762,PT,1996,37.0,f,55-64
29763,PT,1997,23.0,f,55-64
29764,PT,1998,33.0,f,55-64
29765,PT,1999,28.0,f,55-64
29766,PT,2000,25.0,f,55-64
29767,PT,2001,30.0,f,55-64
29768,PT,2002,29.0,f,55-64
29769,PT,2003,27.0,f,55-64
29770,PT,2004,16.0,f,55-64
29771,PT,2005,11.0,f,55-64
29772,PT,2006,22.0,f,55-64
29773,PT,2007,12.0,f,55-64
29774,PT,2008,15.0,f,55-64
29775,PW,1995,0.0,f,55-64
29776,PW,1997,0.0,f,55-64
29777,PW,1999,2.0,f,55-64
29778,PW,2002,0.0,f,55-64
29779,PW,2003,1.0,f,55-64
29780,PW,2006,0.0,f,55-64
29781,PW,2007,1.0,f,55-64
29782,PY,1995,34.0,f,55-64
29783,PY,1996,48.0,f,55-64
29784,PY,1997,50.0,f,55-64
29785,PY,1998,34.0,f,55-64
29786,PY,1999,48.0,f,55-64
29787,PY,2000,30.0,f,55-64
29788,PY,2001,31.0,f,55-64
29789,PY,2002,55.0,f,55-64
29790,PY,2003,40.0,f,55-64
29791,PY,2004,50.0,f,55-64
29792,PY,2005,29.0,f,55-64
29793,PY,2006,63.0,f,55-64
29794,PY,2007,34.0,f,55-64
29795,PY,2008,42.0,f,55-64
29796,QA,1995,0.0,f,55-64
29797,QA,1996,1.0,f,55-64
29798,QA,1997,1.0,f,55-64
29799,QA,1998,3.0,f,55-64
29800,QA,1999,0.0,f,55-64
29801,QA,2000,0.0,f,55-64
29802,QA,2001,1.0,f,55-64
29803,QA,2003,0.0,f,55-64
29804,QA,2004,2.0,f,55-64
29805,QA,2006,0.0,f,55-64
29806,QA,2007,0.0,f,55-64
29807,QA,2008,0.0,f,55-64
29808,RO,1995,396.0,f,55-64
29809,RO,1996,237.0,f,55-64
